run	avg_migration	samples	random_r0	R0.state0	R0.state1	f_migrationRatesSkyline.state0_to_state1	f_migrationRatesSkyline.state1_to_state0	popSize0	popSize1	samplingProportion0	samplingProportion1
555	25.000000	250.000000	1	1.270694	2.490764	1.543021	70.199004	12485.000000	39362.000000	1.000000	1.000000
556	25.000000	250.000000	1	2.395709	0.336261	19.646425	22.724216	49739.000000	59886.000000	1.000000	1.000000
557	25.000000	250.000000	1	0.686188	1.162703	37.315262	5.278212	52061.000000	97339.000000	1.000000	1.000000
557	25.000000	250.000000	1	0.506475	1.651415	43.819432	59.058333	84296.000000	49455.000000	1.000000	1.000000
558	25.000000	250.000000	1	25.657788	2.550642	14.242794	20.936300	46677.000000	6990.000000	1.000000	1.000000
558	25.000000	250.000000	1	0.876761	1.187259	50.383081	18.087620	65930.000000	97108.000000	1.000000	1.000000
558	25.000000	250.000000	1	0.278546	2.700921	41.652256	32.292350	33895.000000	64633.000000	1.000000	1.000000
559	25.000000	250.000000	1	0.609920	0.249659	40.768326	19.200401	76155.000000	69497.000000	1.000000	1.000000
559	25.000000	250.000000	1	2.736107	1.055188	11.066142	1.816419	43586.000000	73545.000000	1.000000	1.000000
560	25.000000	250.000000	1	18.789158	0.325459	0.593408	7.636288	55184.000000	82638.000000	1.000000	1.000000
560	25.000000	250.000000	1	0.339313	1.619969	41.569254	13.431005	22987.000000	99333.000000	1.000000	1.000000
561	25.000000	250.000000	1	0.150085	2.476491	29.266896	60.139749	65169.000000	80739.000000	1.000000	1.000000
562	25.000000	250.000000	1	0.582203	0.692646	27.914897	18.176967	87805.000000	53412.000000	1.000000	1.000000
562	25.000000	250.000000	1	0.521893	0.382339	31.797078	40.657610	71253.000000	35874.000000	1.000000	1.000000
562	25.000000	250.000000	1	1.014051	1.513634	20.355868	8.338321	30431.000000	6586.000000	1.000000	1.000000
563	25.000000	250.000000	1	2.155892	0.372178	30.784718	48.907832	26743.000000	78924.000000	1.000000	1.000000
564	25.000000	250.000000	1	2.356201	4.181716	6.433022	69.387011	19429.000000	53180.000000	1.000000	1.000000
565	25.000000	250.000000	1	1.399603	0.303341	37.445013	25.567877	55314.000000	57619.000000	1.000000	1.000000
565	25.000000	250.000000	1	2.058454	0.925323	3.941174	2.155293	33480.000000	39374.000000	1.000000	1.000000
566	25.000000	250.000000	1	0.288346	4.899386	16.902708	4.297098	40103.000000	38195.000000	1.000000	1.000000
566	25.000000	250.000000	1	0.278558	0.487489	3.055683	1.343329	1197.000000	66232.000000	1.000000	1.000000
566	25.000000	250.000000	1	0.083883	0.640448	5.787278	21.817416	19529.000000	29337.000000	1.000000	1.000000
566	25.000000	250.000000	1	0.647068	6.455421	34.634110	7.020203	23356.000000	66281.000000	1.000000	1.000000
566	25.000000	250.000000	1	1.060996	2.555516	32.449432	22.771186	50198.000000	10177.000000	1.000000	1.000000
567	25.000000	250.000000	1	0.882219	0.447080	1.040249	9.011907	782.000000	5742.000000	1.000000	1.000000
567	25.000000	250.000000	1	0.653275	0.740900	32.344147	27.683679	95795.000000	66054.000000	1.000000	1.000000
567	25.000000	250.000000	1	0.521016	0.730837	4.574816	14.251887	73349.000000	12656.000000	1.000000	1.000000
567	25.000000	250.000000	1	1.246063	4.395206	24.894094	47.614813	78335.000000	88566.000000	1.000000	1.000000
568	25.000000	250.000000	1	7.681928	0.275273	12.912479	6.009707	46733.000000	46597.000000	1.000000	1.000000
568	25.000000	250.000000	1	0.667773	0.659767	59.883426	4.921525	95393.000000	69866.000000	1.000000	1.000000
568	25.000000	250.000000	1	3.830793	2.161298	1.908449	40.350598	42929.000000	94450.000000	1.000000	1.000000
568	25.000000	250.000000	1	0.928566	1.086602	13.028379	26.291568	1224.000000	95495.000000	1.000000	1.000000
568	25.000000	250.000000	1	1.747262	3.313518	4.542622	30.186887	14019.000000	98730.000000	1.000000	1.000000
569	25.000000	250.000000	1	0.325417	2.381949	47.313619	46.717964	27336.000000	59986.000000	1.000000	1.000000
570	25.000000	250.000000	1	3.427289	2.045532	17.012464	17.229938	84981.000000	1083.000000	1.000000	1.000000
571	25.000000	250.000000	1	0.359379	0.544647	35.860816	2.287328	19840.000000	36238.000000	1.000000	1.000000
571	25.000000	250.000000	1	1.706156	3.171468	71.412077	14.430860	20398.000000	979.000000	1.000000	1.000000
572	25.000000	250.000000	1	1.647877	1.302060	22.084843	22.817779	22059.000000	87721.000000	1.000000	1.000000
573	25.000000	250.000000	1	0.765986	2.424295	22.253163	9.334387	49342.000000	18925.000000	1.000000	1.000000
574	25.000000	250.000000	1	2.511713	1.848816	14.281980	9.474978	74882.000000	1892.000000	1.000000	1.000000
575	25.000000	250.000000	1	9.301152	2.177849	26.227319	3.325170	67761.000000	79632.000000	1.000000	1.000000
575	25.000000	250.000000	1	2.022029	1.055772	57.906523	20.028689	3739.000000	62011.000000	1.000000	1.000000
576	25.000000	250.000000	1	0.613295	0.457871	11.912763	5.013730	91645.000000	73472.000000	1.000000	1.000000
576	25.000000	250.000000	1	0.355939	0.239396	8.007141	10.295155	56843.000000	82393.000000	1.000000	1.000000
576	25.000000	250.000000	1	1.142648	2.898056	120.168463	35.108751	41081.000000	35751.000000	1.000000	1.000000
577	25.000000	250.000000	1	1.253695	0.356501	26.296821	16.506419	61910.000000	70209.000000	1.000000	1.000000
577	25.000000	250.000000	1	0.274128	5.785808	53.910465	3.470149	19595.000000	74192.000000	1.000000	1.000000
577	25.000000	250.000000	1	0.906403	0.615812	42.152213	3.751548	25416.000000	13898.000000	1.000000	1.000000
577	25.000000	250.000000	1	3.382168	0.942291	19.703390	4.656815	91695.000000	99222.000000	1.000000	1.000000
578	25.000000	250.000000	1	6.753734	1.757475	22.948792	3.623523	38693.000000	60340.000000	1.000000	1.000000
579	25.000000	250.000000	1	0.447319	0.398782	3.564477	7.115305	93982.000000	86602.000000	1.000000	1.000000
579	25.000000	250.000000	1	0.478406	0.594692	6.022306	17.640873	36011.000000	8856.000000	1.000000	1.000000
579	25.000000	250.000000	1	1.109646	2.893369	17.708236	6.135951	74294.000000	33137.000000	1.000000	1.000000
580	25.000000	250.000000	1	0.639957	0.552253	1.707377	22.991202	68389.000000	9061.000000	1.000000	1.000000
580	25.000000	250.000000	1	3.339751	1.071931	7.127360	14.267417	12243.000000	2526.000000	1.000000	1.000000
581	25.000000	250.000000	1	0.882125	1.761181	74.293327	26.402534	57777.000000	30257.000000	1.000000	1.000000
582	25.000000	250.000000	1	0.282920	0.131559	14.525858	18.914745	53450.000000	74300.000000	1.000000	1.000000
582	25.000000	250.000000	1	0.866317	3.208503	9.721804	10.657258	77251.000000	31217.000000	1.000000	1.000000
583	25.000000	250.000000	1	1.129166	2.535221	10.760623	4.939326	90858.000000	57894.000000	1.000000	1.000000
584	25.000000	250.000000	1	2.686890	0.553375	17.726599	33.851369	61587.000000	61511.000000	1.000000	1.000000
585	25.000000	250.000000	1	0.131806	0.720938	11.323418	37.729095	39924.000000	61870.000000	1.000000	1.000000
585	25.000000	250.000000	1	0.757730	1.648083	24.100473	113.964603	48030.000000	24068.000000	1.000000	1.000000
585	25.000000	250.000000	1	0.771209	0.590851	91.024262	24.766840	72397.000000	16590.000000	1.000000	1.000000
585	25.000000	250.000000	1	0.279076	1.035989	4.852317	23.395761	90731.000000	70522.000000	1.000000	1.000000
585	25.000000	250.000000	1	1.254126	0.546668	8.526688	16.911362	33292.000000	8467.000000	1.000000	1.000000
585	25.000000	250.000000	1	1.014508	12.336476	11.581465	3.762004	76184.000000	77868.000000	1.000000	1.000000
585	25.000000	250.000000	1	0.468431	2.116319	52.752805	54.688658	90264.000000	96603.000000	1.000000	1.000000
586	25.000000	250.000000	1	0.319868	2.183819	11.518487	10.621322	97030.000000	85492.000000	1.000000	1.000000
586	25.000000	250.000000	1	0.862548	3.426284	5.310511	10.575464	42126.000000	18093.000000	1.000000	1.000000
587	25.000000	250.000000	1	3.728462	4.401454	10.203804	29.004827	63030.000000	68497.000000	1.000000	1.000000
588	25.000000	250.000000	1	2.715254	2.691780	12.247300	26.368996	76495.000000	3647.000000	1.000000	1.000000
589	25.000000	250.000000	1	5.736963	0.251930	5.532542	0.317676	17034.000000	93407.000000	1.000000	1.000000
590	25.000000	250.000000	1	0.572622	0.434638	6.698173	19.625835	65046.000000	38455.000000	1.000000	1.000000
590	25.000000	250.000000	1	3.722697	2.434642	9.455168	69.794895	5856.000000	45402.000000	1.000000	1.000000
591	25.000000	250.000000	1	1.446001	3.183331	2.838361	44.025227	30805.000000	64082.000000	1.000000	1.000000
592	25.000000	250.000000	1	0.719374	0.198831	5.997348	28.667630	54906.000000	75249.000000	1.000000	1.000000
592	25.000000	250.000000	1	6.943080	0.635176	30.067038	9.657558	48408.000000	54542.000000	1.000000	1.000000
593	25.000000	250.000000	1	0.367083	1.722182	18.936809	1.398797	41185.000000	38373.000000	1.000000	1.000000
594	25.000000	250.000000	1	1.143536	0.887759	23.983532	5.523133	28622.000000	47450.000000	1.000000	1.000000
594	25.000000	250.000000	1	1.525673	2.979942	0.684634	24.705732	52565.000000	85946.000000	1.000000	1.000000
595	25.000000	250.000000	1	4.285619	1.197849	16.448044	40.400248	84966.000000	80722.000000	1.000000	1.000000
596	25.000000	250.000000	1	1.296616	0.943630	9.873949	6.430719	35477.000000	29158.000000	1.000000	1.000000
596	25.000000	250.000000	1	0.475915	0.853342	4.696435	32.818697	50904.000000	70130.000000	1.000000	1.000000
596	25.000000	250.000000	1	1.249472	0.465362	24.010394	19.884135	10007.000000	47002.000000	1.000000	1.000000
596	25.000000	250.000000	1	0.986632	0.771306	10.790687	14.931013	72218.000000	26908.000000	1.000000	1.000000
596	25.000000	250.000000	1	5.398788	0.197288	40.104188	42.726350	28443.000000	23611.000000	1.000000	1.000000
597	25.000000	250.000000	1	0.691022	0.347264	11.447147	1.147360	80890.000000	83486.000000	1.000000	1.000000
597	25.000000	250.000000	1	0.926215	0.331545	5.754974	51.399302	54125.000000	95678.000000	1.000000	1.000000
597	25.000000	250.000000	1	0.555248	2.738430	15.246598	29.329277	72254.000000	99558.000000	1.000000	1.000000
598	25.000000	250.000000	1	6.886295	0.272594	51.009630	21.707092	12434.000000	37965.000000	1.000000	1.000000
599	25.000000	250.000000	1	1.470328	8.066730	4.731999	28.691018	6904.000000	44546.000000	1.000000	1.000000
600	25.000000	250.000000	1	0.155280	0.555282	14.509377	1.868171	41773.000000	42542.000000	1.000000	1.000000
600	25.000000	250.000000	1	0.558879	0.722488	36.304433	18.608451	86347.000000	18737.000000	1.000000	1.000000
600	25.000000	250.000000	1	0.245018	0.423627	10.318486	10.832175	27763.000000	24678.000000	1.000000	1.000000
600	25.000000	250.000000	1	2.878263	1.703773	26.438604	54.209481	5803.000000	52292.000000	1.000000	1.000000
601	5.000000	50.000000	0	1.500000	1.500000	7.137552	0.367237	94145.000000	20901.000000	0.004472	0.004472
602	5.000000	50.000000	0	1.500000	1.500000	6.799728	2.254231	94869.000000	32440.000000	0.006229	0.006229
603	5.000000	50.000000	0	1.500000	1.500000	7.678149	0.055699	11576.000000	34697.000000	0.005276	0.005276
603	5.000000	50.000000	0	1.500000	1.500000	6.444479	23.728103	75791.000000	80711.000000	0.002715	0.002715
604	5.000000	50.000000	0	1.500000	1.500000	2.148822	8.852556	6132.000000	97622.000000	0.001171	0.001171
604	5.000000	50.000000	0	1.500000	1.500000	3.043022	0.116873	22864.000000	34091.000000	0.000390	0.000390
604	5.000000	50.000000	0	1.500000	1.500000	19.551330	7.824194	26383.000000	56692.000000	0.015116	0.015116
605	5.000000	50.000000	0	1.500000	1.500000	7.748651	0.031122	85636.000000	47999.000000	0.006053	0.006053
606	5.000000	50.000000	0	1.500000	1.500000	0.898171	1.481197	91887.000000	93996.000000	0.002199	0.002199
607	5.000000	50.000000	0	1.500000	1.500000	13.504676	5.948969	32717.000000	59089.000000	0.002916	0.002916
608	5.000000	50.000000	0	1.500000	1.500000	0.495050	0.110571	84691.000000	70840.000000	0.021353	0.021353
609	5.000000	50.000000	0	1.500000	1.500000	0.312071	3.307686	76248.000000	77052.000000	0.000313	0.000313
609	5.000000	50.000000	0	1.500000	1.500000	0.662310	3.753570	36146.000000	51314.000000	0.020168	0.020168
610	5.000000	50.000000	0	1.500000	1.500000	5.827857	1.232904	19411.000000	39910.000000	0.001155	0.001155
610	5.000000	50.000000	0	1.500000	1.500000	5.892622	1.985536	60325.000000	92905.000000	0.014304	0.014304
611	5.000000	50.000000	0	1.500000	1.500000	8.139917	0.091907	42969.000000	2936.000000	0.003286	0.003286
611	5.000000	50.000000	0	1.500000	1.500000	1.314233	2.041622	95032.000000	34623.000000	0.004096	0.004096
612	5.000000	50.000000	0	1.500000	1.500000	0.751211	0.367253	83295.000000	27225.000000	0.029264	0.029264
613	5.000000	50.000000	0	1.500000	1.500000	6.089003	0.077026	62112.000000	66030.000000	0.000187	0.000187
613	5.000000	50.000000	0	1.500000	1.500000	12.711797	0.363396	12532.000000	65136.000000	0.008910	0.008910
613	5.000000	50.000000	0	1.500000	1.500000	13.861613	5.641876	31527.000000	2984.000000	0.006044	0.006044
613	5.000000	50.000000	0	1.500000	1.500000	0.432797	12.535923	929.000000	91692.000000	0.001082	0.001082
613	5.000000	50.000000	0	1.500000	1.500000	4.440307	1.408706	59183.000000	95328.000000	0.007533	0.007533
614	5.000000	50.000000	0	1.500000	1.500000	0.080855	0.207802	97402.000000	67028.000000	0.004051	0.004051
615	5.000000	50.000000	0	1.500000	1.500000	7.312676	2.375430	40797.000000	58179.000000	0.000372	0.000372
615	5.000000	50.000000	0	1.500000	1.500000	1.962795	14.187927	59669.000000	64351.000000	0.009551	0.009551
616	5.000000	50.000000	0	1.500000	1.500000	2.154168	5.171258	74503.000000	3935.000000	0.000802	0.000802
616	5.000000	50.000000	0	1.500000	1.500000	2.680252	7.535371	54176.000000	5317.000000	0.009042	0.009042
616	5.000000	50.000000	0	1.500000	1.500000	3.297535	10.515591	28108.000000	66848.000000	0.002264	0.002264
616	5.000000	50.000000	0	1.500000	1.500000	4.839502	6.191866	97909.000000	90560.000000	0.001678	0.001678
617	5.000000	50.000000	0	1.500000	1.500000	4.873458	1.536350	46205.000000	93194.000000	0.001001	0.001001
617	5.000000	50.000000	0	1.500000	1.500000	3.540915	5.258892	27999.000000	96313.000000	0.000732	0.000732
617	5.000000	50.000000	0	1.500000	1.500000	2.925405	3.966339	55638.000000	73155.000000	0.004352	0.004352
618	5.000000	50.000000	0	1.500000	1.500000	7.679954	7.822744	2400.000000	28084.000000	0.004149	0.004149
618	5.000000	50.000000	0	1.500000	1.500000	1.816313	3.181739	76829.000000	6994.000000	0.000270	0.000270
618	5.000000	50.000000	0	1.500000	1.500000	6.432723	0.552317	95552.000000	14179.000000	0.001991	0.001991
618	5.000000	50.000000	0	1.500000	1.500000	3.307238	6.299947	19319.000000	27945.000000	0.003181	0.003181
618	5.000000	50.000000	0	1.500000	1.500000	3.435231	6.660498	27169.000000	73247.000000	0.006103	0.006103
619	5.000000	50.000000	0	1.500000	1.500000	2.370170	1.919895	28188.000000	46670.000000	0.001964	0.001964
619	5.000000	50.000000	0	1.500000	1.500000	0.030386	0.927387	53696.000000	27166.000000	0.010457	0.010457
620	5.000000	50.000000	0	1.500000	1.500000	2.890432	5.067951	44479.000000	22939.000000	0.013682	0.013682
621	5.000000	50.000000	0	1.500000	1.500000	0.475724	4.052379	2835.000000	54924.000000	0.005665	0.005665
621	5.000000	50.000000	0	1.500000	1.500000	2.869906	7.244156	30240.000000	31590.000000	0.014235	0.014235
622	5.000000	50.000000	0	1.500000	1.500000	32.255769	9.897809	69718.000000	72001.000000	0.003690	0.003690
622	5.000000	50.000000	0	1.500000	1.500000	2.613116	2.788259	31249.000000	53806.000000	0.005589	0.005589
623	5.000000	50.000000	0	1.500000	1.500000	1.259124	13.682572	2536.000000	56223.000000	0.000331	0.000331
623	5.000000	50.000000	0	1.500000	1.500000	12.552374	8.332147	83272.000000	40339.000000	0.009742	0.009742
624	5.000000	50.000000	0	1.500000	1.500000	5.540564	2.301792	71195.000000	2598.000000	0.000621	0.000621
624	5.000000	50.000000	0	1.500000	1.500000	1.151164	5.371184	59993.000000	67973.000000	0.000181	0.000181
624	5.000000	50.000000	0	1.500000	1.500000	4.204802	5.282571	91621.000000	10049.000000	0.000572	0.000572
624	5.000000	50.000000	0	1.500000	1.500000	6.302854	6.433648	85212.000000	11482.000000	0.002056	0.002056
624	5.000000	50.000000	0	1.500000	1.500000	3.996676	10.456486	84016.000000	49746.000000	0.009335	0.009335
625	5.000000	50.000000	0	1.500000	1.500000	10.574479	0.236969	62152.000000	43581.000000	0.008036	0.008036
625	5.000000	50.000000	0	1.500000	1.500000	1.390019	4.648965	97672.000000	63242.000000	0.010158	0.010158
626	5.000000	50.000000	0	1.500000	1.500000	9.390708	7.698653	34355.000000	86267.000000	0.005068	0.005068
627	5.000000	50.000000	0	1.500000	1.500000	7.905066	16.934585	32852.000000	49769.000000	0.009786	0.009786
628	5.000000	50.000000	0	1.500000	1.500000	7.900584	16.175468	10365.000000	16567.000000	0.005455	0.005455
628	5.000000	50.000000	0	1.500000	1.500000	0.426021	6.893190	5361.000000	5457.000000	0.001406	0.001406
628	5.000000	50.000000	0	1.500000	1.500000	7.327709	1.725762	95467.000000	14166.000000	0.008555	0.008555
628	5.000000	50.000000	0	1.500000	1.500000	3.631544	2.142186	28435.000000	61762.000000	0.006825	0.006825
629	5.000000	50.000000	0	1.500000	1.500000	0.511396	0.827665	8958.000000	64760.000000	0.001932	0.001932
629	5.000000	50.000000	0	1.500000	1.500000	2.461621	7.253270	58463.000000	93789.000000	0.000866	0.000866
629	5.000000	50.000000	0	1.500000	1.500000	7.696790	1.764643	20737.000000	44418.000000	0.016705	0.016705
630	5.000000	50.000000	0	1.500000	1.500000	0.369828	6.547585	45817.000000	48287.000000	0.003174	0.003174
630	5.000000	50.000000	0	1.500000	1.500000	0.147214	2.392516	59172.000000	45243.000000	0.001701	0.001701
630	5.000000	50.000000	0	1.500000	1.500000	3.638698	2.448982	17397.000000	99064.000000	0.001247	0.001247
630	5.000000	50.000000	0	1.500000	1.500000	4.862251	1.409290	27074.000000	75995.000000	0.002647	0.002647
630	5.000000	50.000000	0	1.500000	1.500000	2.028640	5.392576	32771.000000	22365.000000	0.002755	0.002755
630	5.000000	50.000000	0	1.500000	1.500000	0.505080	3.118689	17474.000000	90285.000000	0.005131	0.005131
631	5.000000	50.000000	0	1.500000	1.500000	1.777068	2.305899	49595.000000	25559.000000	0.010844	0.010844
632	5.000000	50.000000	0	1.500000	1.500000	10.069060	2.329476	66071.000000	22589.000000	0.005956	0.005956
633	5.000000	50.000000	0	1.500000	1.500000	0.360033	6.899651	57161.000000	66875.000000	0.000045	0.000045
633	5.000000	50.000000	0	1.500000	1.500000	9.805511	2.987556	42639.000000	87920.000000	0.000649	0.000649
633	5.000000	50.000000	0	1.500000	1.500000	11.502406	8.990926	93564.000000	3166.000000	0.001551	0.001551
633	5.000000	50.000000	0	1.500000	1.500000	0.660964	1.383668	84210.000000	23363.000000	0.000727	0.000727
633	5.000000	50.000000	0	1.500000	1.500000	8.894625	0.262347	97285.000000	31316.000000	0.004184	0.004184
633	5.000000	50.000000	0	1.500000	1.500000	0.674672	1.976206	94769.000000	809.000000	0.000112	0.000112
633	5.000000	50.000000	0	1.500000	1.500000	3.604013	1.004751	54453.000000	78343.000000	0.019229	0.019229
634	5.000000	50.000000	0	1.500000	1.500000	9.110707	37.454669	24246.000000	86761.000000	0.000833	0.000833
634	5.000000	50.000000	0	1.500000	1.500000	5.333913	0.786745	31176.000000	64061.000000	0.006481	0.006481
635	5.000000	50.000000	0	1.500000	1.500000	15.933479	5.749166	25856.000000	99567.000000	0.001886	0.001886
635	5.000000	50.000000	0	1.500000	1.500000	0.569305	3.318844	33339.000000	96111.000000	0.009105	0.009105
636	5.000000	50.000000	0	1.500000	1.500000	0.866301	3.407768	65968.000000	37647.000000	0.006214	0.006214
637	5.000000	50.000000	0	1.500000	1.500000	6.779903	6.447116	64035.000000	23418.000000	0.000844	0.000844
637	5.000000	50.000000	0	1.500000	1.500000	2.429923	3.470723	66996.000000	74037.000000	0.008672	0.008672
638	5.000000	50.000000	0	1.500000	1.500000	3.447710	9.803453	71303.000000	46673.000000	0.004144	0.004144
639	5.000000	50.000000	0	1.500000	1.500000	2.278038	5.140251	95181.000000	2937.000000	0.006742	0.006742
639	5.000000	50.000000	0	1.500000	1.500000	1.671594	6.031276	54286.000000	3680.000000	0.007329	0.007329
639	5.000000	50.000000	0	1.500000	1.500000	12.092276	3.053427	41861.000000	52664.000000	0.008744	0.008744
639	5.000000	50.000000	0	1.500000	1.500000	17.262940	15.599945	92747.000000	7178.000000	0.012370	0.012370
640	5.000000	50.000000	0	1.500000	1.500000	6.793345	4.489259	48330.000000	67681.000000	0.026452	0.026452
641	5.000000	50.000000	0	1.500000	1.500000	6.957257	4.349342	17245.000000	75232.000000	0.009897	0.009897
642	5.000000	50.000000	0	1.500000	1.500000	0.080153	1.010793	25930.000000	57636.000000	0.017017	0.017017
643	5.000000	50.000000	0	1.500000	1.500000	14.067021	1.307644	31289.000000	12312.000000	0.010025	0.010025
643	5.000000	50.000000	0	1.500000	1.500000	0.699625	3.154559	70169.000000	40702.000000	0.003439	0.003439
644	5.000000	50.000000	0	1.500000	1.500000	1.835493	0.530469	16107.000000	85049.000000	0.007874	0.007874
645	5.000000	50.000000	0	1.500000	1.500000	3.797468	4.959610	26136.000000	42626.000000	0.000856	0.000856
645	5.000000	50.000000	0	1.500000	1.500000	1.664533	0.181660	11362.000000	12061.000000	0.012243	0.012243
645	5.000000	50.000000	0	1.500000	1.500000	5.917519	2.318186	57125.000000	23180.000000	0.002003	0.002003
645	5.000000	50.000000	0	1.500000	1.500000	4.851737	10.857311	54433.000000	31271.000000	0.020654	0.020654
646	5.000000	50.000000	0	1.500000	1.500000	4.092011	1.097000	63070.000000	25099.000000	0.003300	0.003300
647	5.000000	50.000000	0	1.500000	1.500000	1.128961	4.051783	96723.000000	44118.000000	0.009531	0.009531
648	5.000000	50.000000	0	1.500000	1.500000	0.697355	3.817238	72581.000000	63413.000000	0.004958	0.004958
649	5.000000	50.000000	0	1.500000	1.500000	1.510861	9.619847	11765.000000	53178.000000	0.032181	0.032181
650	5.000000	50.000000	0	1.500000	1.500000	4.837621	5.565379	90403.000000	69582.000000	0.007033	0.007033
650	5.000000	50.000000	0	1.500000	1.500000	3.080991	1.756754	55513.000000	97384.000000	0.007359	0.007359
651	5.000000	50.000000	0	1.500000	1.500000	16.366388	3.541527	54388.000000	61123.000000	0.001884	0.001884
651	5.000000	50.000000	0	1.500000	1.500000	2.150772	4.210666	98399.000000	30959.000000	0.012506	0.012506
652	5.000000	50.000000	0	1.500000	1.500000	2.601165	6.146809	60642.000000	48091.000000	0.006489	0.006489
653	5.000000	50.000000	0	1.500000	1.500000	0.307280	1.053963	62965.000000	4823.000000	0.003727	0.003727
653	5.000000	50.000000	0	1.500000	1.500000	3.395853	6.802250	77894.000000	84844.000000	0.001176	0.001176
653	5.000000	50.000000	0	1.500000	1.500000	1.635231	4.668937	28116.000000	9502.000000	0.001964	0.001964
653	5.000000	50.000000	0	1.500000	1.500000	14.448945	6.075431	5294.000000	18508.000000	0.010627	0.010627
653	5.000000	50.000000	0	1.500000	1.500000	0.885318	14.094317	70778.000000	17105.000000	0.001053	0.001053
653	5.000000	50.000000	0	1.500000	1.500000	6.444150	2.533539	33278.000000	17706.000000	0.004531	0.004531
653	5.000000	50.000000	0	1.500000	1.500000	2.449319	0.077353	62804.000000	73219.000000	0.005432	0.005432
654	5.000000	50.000000	0	1.500000	1.500000	0.067945	4.348321	95500.000000	861.000000	0.013428	0.013428
654	5.000000	50.000000	0	1.500000	1.500000	9.517498	3.849626	85847.000000	18376.000000	0.004096	0.004096
655	5.000000	50.000000	0	1.500000	1.500000	6.208621	12.652649	78169.000000	26717.000000	0.007247	0.007247
656	5.000000	50.000000	0	1.500000	1.500000	2.746069	1.161500	95243.000000	70803.000000	0.002253	0.002253
657	5.000000	50.000000	0	1.500000	1.500000	1.371733	2.864536	6641.000000	14063.000000	0.003640	0.003640
657	5.000000	50.000000	0	1.500000	1.500000	0.508783	0.306271	70438.000000	81956.000000	0.000937	0.000937
657	5.000000	50.000000	0	1.500000	1.500000	0.304054	2.720538	46865.000000	70725.000000	0.009190	0.009190
658	5.000000	50.000000	0	1.500000	1.500000	0.451674	0.682066	37385.000000	12697.000000	0.007652	0.007652
658	5.000000	50.000000	0	1.500000	1.500000	10.606807	0.830244	50472.000000	34349.000000	0.002116	0.002116
658	5.000000	50.000000	0	1.500000	1.500000	8.335343	4.841206	78178.000000	82264.000000	0.011278	0.011278
659	5.000000	50.000000	0	1.500000	1.500000	5.826612	25.794834	93399.000000	38923.000000	0.001533	0.001533
659	5.000000	50.000000	0	1.500000	1.500000	4.323362	3.778323	55253.000000	93893.000000	0.010029	0.010029
660	5.000000	50.000000	0	1.500000	1.500000	11.162920	9.353641	69756.000000	34823.000000	0.009363	0.009363
661	5.000000	50.000000	0	1.500000	1.500000	4.438466	0.365738	47939.000000	31522.000000	0.000188	0.000188
661	5.000000	50.000000	0	1.500000	1.500000	6.689157	3.887145	93011.000000	28068.000000	0.003147	0.003147
661	5.000000	50.000000	0	1.500000	1.500000	0.165961	17.766530	39494.000000	64125.000000	0.000906	0.000906
661	5.000000	50.000000	0	1.500000	1.500000	10.999302	1.934052	16729.000000	28043.000000	0.001243	0.001243
661	5.000000	50.000000	0	1.500000	1.500000	1.806057	5.990729	18957.000000	58093.000000	0.007270	0.007270
662	5.000000	50.000000	0	1.500000	1.500000	7.930964	0.404989	91328.000000	11567.000000	0.001245	0.001245
662	5.000000	50.000000	0	1.500000	1.500000	4.843413	3.179445	61831.000000	94947.000000	0.002379	0.002379
663	5.000000	50.000000	0	1.500000	1.500000	6.349484	16.955752	39863.000000	2271.000000	0.002646	0.002646
663	5.000000	50.000000	0	1.500000	1.500000	4.700988	11.154028	34617.000000	24258.000000	0.007405	0.007405
664	5.000000	50.000000	0	1.500000	1.500000	20.312831	5.410321	49227.000000	21320.000000	0.021105	0.021105
665	5.000000	50.000000	0	1.500000	1.500000	3.612557	0.202557	37663.000000	57037.000000	0.002593	0.002593
665	5.000000	50.000000	0	1.500000	1.500000	0.517233	0.443519	75650.000000	17526.000000	0.001539	0.001539
665	5.000000	50.000000	0	1.500000	1.500000	3.510304	3.204111	63409.000000	53774.000000	0.004609	0.004609
666	5.000000	50.000000	0	1.500000	1.500000	2.754963	1.744395	91940.000000	74248.000000	0.007192	0.007192
667	5.000000	50.000000	0	1.500000	1.500000	0.794573	0.504673	72480.000000	33619.000000	0.001413	0.001413
667	5.000000	50.000000	0	1.500000	1.500000	1.111245	1.849112	97749.000000	39772.000000	0.012955	0.012955
668	5.000000	50.000000	0	1.500000	1.500000	4.850139	9.141021	99296.000000	28029.000000	0.004106	0.004106
669	5.000000	50.000000	0	1.500000	1.500000	12.546299	1.881246	22330.000000	52266.000000	0.003620	0.003620
669	5.000000	50.000000	0	1.500000	1.500000	3.911234	10.735221	4936.000000	16988.000000	0.016451	0.016451
670	5.000000	50.000000	0	1.500000	1.500000	2.039080	0.915083	54828.000000	58479.000000	0.000496	0.000496
670	5.000000	50.000000	0	1.500000	1.500000	14.406892	5.747942	27794.000000	11113.000000	0.005664	0.005664
670	5.000000	50.000000	0	1.500000	1.500000	0.320298	3.273409	23193.000000	51899.000000	0.001894	0.001894
670	5.000000	50.000000	0	1.500000	1.500000	2.760593	1.463269	98974.000000	18006.000000	0.000505	0.000505
670	5.000000	50.000000	0	1.500000	1.500000	3.279226	1.281453	20100.000000	40021.000000	0.003891	0.003891
